id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Lypd1	4	0.058967	0.19994	1.0	2728	1	-0.055288	0.39835	0.33667	0.727373	9453	1	-0.055288
Plp1	4	0.80949	0.88461	1.0	15225	0	0.14444	0.39879	0.33667	0.727373	9454	1	0.14444
Hoxd3	4	0.63959	0.77131	1.0	12358	1	0.046553	0.39893	0.33667	0.727373	9455	1	0.046553
Shf	4	0.083723	0.28169	1.0	3619	2	-0.22345	0.39904	0.33667	0.727373	9456	1	-0.22345
Ccdc8	4	0.04878	0.17897	1.0	2330	1	-0.037172	0.39907	0.33667	0.727373	9457	1	-0.037172
Hdhd2	4	0.53504	0.70829	1.0	11080	1	-0.011563	0.39924	0.33667	0.727373	9458	1	-0.011563
Kdm4c	4	0.33704	0.6004	1.0	8990	2	-0.014606	0.39948	0.33667	0.727373	9459	1	-0.014606
Lrp1	4	0.23444	0.47983	1.0	6815	2	-0.11172	0.39952	0.33667	0.727373	9460	1	-0.11172
Foxo1	4	0.094843	0.29857	1.0	3866	2	-0.15579	0.39958	0.33667	0.727373	9461	1	-0.15579
Adamtsl2	4	0.22286	0.46414	1.0	6552	2	-0.17722	0.39962	0.33667	0.727373	9462	1	-0.17722
Olfr1500	4	0.42299	0.65002	1.0	9913	1	-0.076883	0.39965	0.33667	0.727373	9463	1	-0.076883
Ripk4	4	0.030942	0.12351	1.0	1660	3	-0.46136	0.39972	0.33667	0.727373	9464	1	-0.46136
Krtap7-1	4	0.48558	0.68101	1.0	10567	1	-0.14417	0.39989	0.33667	0.727373	9465	1	-0.14417
Kcnj8	4	0.55341	0.71579	1.0	11287	1	0.12581	0.40013	0.33667	0.727373	9466	1	0.12581
Cops7b	4	0.43924	0.66217	1.0	10076	1	0.086231	0.40065	0.33667	0.727373	9467	1	0.086231
Asb6	4	0.82705	0.89617	1.0	15553	0	0.13083	0.40072	0.33667	0.727373	9468	1	0.13083
Asf1b	4	0.93202	0.96473	1.0	17683	0	0.021289	0.40075	0.33667	0.727373	9469	1	0.021289
Cmtm5	4	0.44903	0.665	1.0	10175	1	-0.15028	0.40079	0.33667	0.727373	9470	1	-0.15028
Fgf4	4	0.27334	0.5228	1.0	7601	2	-0.2366	0.40082	0.33667	0.727373	9471	1	-0.2366
Spsb4	4	0.74616	0.84658	1.0	14069	1	0.013547	0.40092	0.33667	0.727373	9472	1	0.013547
Golga7b	4	0.11609	0.32481	1.0	4302	2	-0.19132	0.40106	0.33667	0.727373	9473	1	-0.19132
Myoc	4	0.12888	0.3377	1.0	4571	2	-0.21381	0.4014	0.33667	0.727373	9474	1	-0.21381
Wbp2	4	0.6456	0.77691	1.0	12432	1	0.14222	0.40144	0.33667	0.727373	9475	1	0.14222
Olfr742	4	0.025791	0.10878	1.0	1456	1	0.10932	0.40147	0.33667	0.727373	9476	1	0.10932
Smpd2	4	0.038853	0.15309	1.0	1940	2	-0.18329	0.4015	0.33667	0.727373	9477	1	-0.18329
Pwwp2a	4	0.21085	0.44954	1.0	6295	2	-0.15288	0.40161	0.33667	0.727373	9478	1	-0.15288
Zfp949	4	0.041683	0.15973	1.0	2038	1	-0.020289	0.40168	0.33667	0.727373	9479	1	-0.020289
Phf19	4	0.68941	0.80526	1.0	13103	1	0.0064155	0.40174	0.33667	0.727373	9480	1	0.0064155
Mpz	4	0.40744	0.64149	1.0	9757	1	0.036703	0.40188	0.33667	0.727373	9481	1	0.036703
Olfr1446	4	0.51497	0.69607	1.0	10852	1	-0.031282	0.40205	0.33667	0.727373	9482	1	-0.031282
3830417A13Rik	4	0.18998	0.42565	1.0	5847	2	-0.19428	0.40212	0.33667	0.727373	9483	1	-0.19428
Ap2b1	4	0.59183	0.74311	1.0	11735	1	-0.060432	0.40216	0.33667	0.727373	9484	1	-0.060432
Gpr37	4	0.06764	0.23281	1.0	3053	2	-0.1341	0.40229	0.33667	0.727373	9485	1	-0.1341
Ppapdc3	4	0.64825	0.7788	1.0	12467	1	0.0066735	0.40233	0.33667	0.727373	9486	1	0.0066735
Ppara	4	0.12887	0.3377	1.0	4570	2	-0.09267	0.40239	0.33667	0.727373	9487	1	-0.09267
Pnma2	4	0.61745	0.75817	1.0	12070	1	0.038093	0.40253	0.33667	0.727373	9488	1	0.038093
Cyp2c55	4	0.12382	0.33317	1.0	4472	1	0.020823	0.40281	0.33667	0.727373	9489	1	0.020823
Cpne8	4	0.81173	0.88621	1.0	15267	0	-0.084337	0.40287	0.33667	0.727373	9490	1	-0.084337
Accs	4	0.63468	0.76854	1.0	12292	1	0.11043	0.40301	0.33667	0.727373	9491	1	0.11043
Tgfa	4	0.71506	0.81846	1.0	13498	1	-0.062974	0.40304	0.33667	0.727373	9492	1	-0.062974
Ffar1	4	0.14255	0.36051	1.0	4855	2	-0.15919	0.40308	0.33667	0.727373	9493	1	-0.15919
Arhgef28	4	0.67964	0.80049	1.0	12938	1	-0.032399	0.40315	0.33667	0.727373	9494	1	-0.032399
Rbm39	4	0.85124	0.91654	1.0	16039	0	0.16844	0.40318	0.33667	0.727373	9495	1	0.16844
Slc44a5	4	0.21788	0.45992	1.0	6435	2	-0.087613	0.40328	0.33667	0.727373	9496	1	-0.087613
Barx2	4	0.55437	0.7167	1.0	11307	1	0.024888	0.40349	0.33667	0.727373	9497	1	0.024888
Vmn1r33	4	0.32882	0.59488	1.0	8806	2	-0.062761	0.40376	0.33667	0.727373	9498	1	-0.062761
Strn3	4	0.47786	0.67626	1.0	10489	1	-0.028238	0.4038	0.33667	0.727373	9499	1	-0.028238
Tnfsf10	4	0.31286	0.56586	1.0	8473	2	-0.12777	0.40393	0.33667	0.727373	9500	1	-0.12777
Abl2	4	0.086175	0.28384	1.0	3708	2	-0.33254	0.40397	0.33667	0.727373	9501	1	-0.33254
Tex15	4	0.40274	0.64056	1.0	9727	1	-0.064403	0.40414	0.33667	0.727373	9502	1	-0.064403
Myh8	4	0.23305	0.47778	1.0	6781	2	-0.12569	0.40444	0.33667	0.727373	9503	1	-0.12569
8030411F24Rik	4	0.78785	0.87314	1.0	14826	0	0.12697	0.40458	0.33667	0.727373	9504	1	0.12697
9-Sep	4	0.83574	0.90122	1.0	15755	0	-0.04624	0.40465	0.33667	0.727373	9505	1	-0.04624
Slc38a9	4	0.78535	0.86963	1.0	14774	0	-0.0091056	0.40472	0.33667	0.727373	9506	1	-0.0091056
Tmsb4x	4	0.18327	0.41263	1.0	5704	2	-0.059129	0.40475	0.33667	0.727373	9507	1	-0.059129
Ptpn22	4	0.05632	0.1954	1.0	2623	2	-0.27601	0.40482	0.33667	0.727373	9508	1	-0.27601
Npb	4	0.30475	0.56029	1.0	8290	2	-0.16904	0.40485	0.33667	0.727373	9509	1	-0.16904
Rdh11	4	0.12714	0.33618	1.0	4529	1	0.0037013	0.40499	0.33667	0.727373	9510	1	0.0037013
Acot9	4	0.28579	0.53486	1.0	7876	2	-0.083972	0.40506	0.33667	0.727373	9511	1	-0.083972
Itpkc	4	0.10382	0.3096	1.0	4068	2	-0.25601	0.40513	0.33667	0.727373	9512	1	-0.25601
Prr23a	4	0.70397	0.81088	1.0	13320	1	0.063759	0.4054	0.33667	0.727373	9513	1	0.063759
Pip4k2a	4	0.043919	0.16731	1.0	2138	3	-0.37352	0.4055	0.33667	0.727373	9514	1	-0.37352
Grid2ip	4	0.943	0.97245	1.0	17901	0	0.10312	0.40564	0.33667	0.727373	9515	1	0.10312
Kcnk16	4	0.6997	0.81088	1.0	13264	1	-0.12065	0.40574	0.33667	0.727373	9516	1	-0.12065
Vamp8	4	0.064281	0.21767	1.0	2939	2	-0.22749	0.40584	0.33667	0.727373	9517	1	-0.22749
Olfr774	4	0.21283	0.45189	1.0	6337	2	-0.044869	0.40591	0.33667	0.727373	9518	1	-0.044869
Sh3glb1	4	0.73782	0.83727	1.0	13911	1	-0.048104	0.40601	0.33667	0.727373	9519	1	-0.048104
Ghrh	4	0.13687	0.34912	1.0	4743	1	-0.064409	0.40615	0.33667	0.727373	9520	1	-0.064409
Zmat5	4	0.077193	0.26474	1.0	3386	3	-0.27827	0.40622	0.33667	0.727373	9521	1	-0.27827
Fbxo36	4	0.89836	0.94753	1.0	16986	0	-0.021646	0.40625	0.33667	0.727373	9522	1	-0.021646
Erp44	4	0.012163	0.058614	1.0	884	3	-0.53541	0.40632	0.33667	0.727373	9523	1	-0.53541
Sav1	4	0.31308	0.56586	1.0	8479	2	-0.043344	0.40635	0.33667	0.727373	9524	1	-0.043344
Foxc2	4	0.030509	0.12305	1.0	1644	3	-0.36096	0.40649	0.33843	0.727373	9525	1	-0.36096
Cyp26b1	4	0.17507	0.40044	1.0	5528	1	-0.0037242	0.40652	0.33843	0.727373	9526	1	-0.0037242
Ccl9	4	0.018417	0.078049	1.0	1165	2	-0.22456	0.40663	0.33843	0.727373	9527	1	-0.22456
Ndrg3	4	0.60863	0.75343	1.0	11950	1	-0.1139	0.40673	0.33843	0.727373	9528	1	-0.1139
Klhdc7a	4	0.8017	0.87978	1.0	15080	0	0.10416	0.4068	0.33843	0.727373	9529	1	0.10416
Ros1	4	0.64843	0.7788	1.0	12469	1	0.021743	0.4069	0.33843	0.727373	9530	1	0.021743
Pilra	4	0.74373	0.84283	1.0	14022	1	0.031546	0.407	0.33843	0.727373	9531	1	0.031546
Dhx40	4	0.94287	0.97245	1.0	17896	0	0.05835	0.40703	0.33843	0.727373	9532	1	0.05835
Srf	4	0.53745	0.7111	1.0	11111	1	0.062951	0.4072	0.33843	0.727373	9533	1	0.062951
Cabp2	4	0.42226	0.65002	1.0	9903	1	0.018842	0.40734	0.33843	0.727373	9534	1	0.018842
Fam174b	4	0.054553	0.18927	1.0	2566	2	-0.2673	0.40737	0.33843	0.727373	9535	1	-0.2673
Lhfpl5	4	0.31293	0.56586	1.0	8476	2	-0.16552	0.40744	0.33843	0.727373	9536	1	-0.16552
Tmem68	4	0.26542	0.5171	1.0	7445	1	-0.021437	0.40748	0.33843	0.727373	9537	1	-0.021437
Rai1	4	0.80923	0.88461	1.0	15223	0	-0.096	0.40771	0.33843	0.727373	9538	1	-0.096
Olfr514	4	0.33433	0.59706	1.0	8922	1	-0.090997	0.40782	0.33843	0.727373	9539	1	-0.090997
Clstn3	4	0.069243	0.23636	1.0	3106	2	-0.20866	0.40785	0.33843	0.727373	9540	1	-0.20866
Klhl9	4	0.42206	0.65002	1.0	9902	1	-0.077983	0.40792	0.33843	0.727373	9541	1	-0.077983
Acbd7	4	0.27604	0.52383	1.0	7655	2	-0.13702	0.40798	0.33843	0.727373	9542	1	-0.13702
Fam134c	4	0.084729	0.28384	1.0	3670	3	-0.27779	0.40805	0.33843	0.727373	9543	1	-0.27779
Olfr1076	4	0.28445	0.53269	1.0	7845	2	-0.033355	0.40812	0.33843	0.727373	9544	1	-0.033355
Ppp3ca	4	0.61945	0.76007	1.0	12100	1	-0.070154	0.40815	0.33843	0.727373	9545	1	-0.070154
Zfp182	4	0.92181	0.96027	1.0	17469	0	0.074014	0.40822	0.33843	0.727373	9546	1	0.074014
St18	4	0.026137	0.11006	1.0	1469	2	-0.23942	0.40826	0.33843	0.727373	9547	1	-0.23942
Rabep1	4	0.302	0.55478	1.0	8243	2	-0.22417	0.40839	0.33843	0.727373	9548	1	-0.22417
Mrps27	4	0.87876	0.93672	1.0	16575	0	0.062801	0.40853	0.33843	0.727373	9549	1	0.062801
Edaradd	4	0.072502	0.25139	1.0	3213	1	0.027424	0.40863	0.33843	0.727373	9550	1	0.027424
C1ql2	4	0.34818	0.61388	1.0	9234	2	-0.11758	0.40877	0.33843	0.727373	9551	1	-0.11758
Ssbp1	4	0.81325	0.88779	1.0	15296	0	0.072701	0.40897	0.33843	0.727373	9552	1	0.072701
Tigit	4	0.23767	0.4825	1.0	6874	2	-0.090972	0.40907	0.33843	0.727373	9553	1	-0.090972
Krtap19-3	4	0.92083	0.95845	1.0	17446	0	0.04955	0.40914	0.33843	0.727373	9554	1	0.04955
Ybx3	4	0.28693	0.53709	1.0	7904	2	-0.048778	0.40921	0.33843	0.727373	9555	1	-0.048778
Acap1	3	0.71581	0.80607	1.0	13516	0	-0.029086	0.40926	0.30331	0.71775	9556	1	-0.029086
Irs3	4	0.27911	0.52815	1.0	7722	2	-0.12141	0.40927	0.33843	0.727373	9557	1	-0.12141
Agmo	4	0.895	0.94709	1.0	16898	0	0.025294	0.40944	0.33843	0.727373	9558	1	0.025294
Ppm1e	4	0.49103	0.68194	1.0	10613	1	-0.014789	0.40975	0.33843	0.727373	9559	1	-0.014789
Fam189a2	4	0.089272	0.28948	1.0	3770	2	-0.20687	0.40985	0.33843	0.727373	9560	1	-0.20687
Tcf25	4	0.65335	0.78163	1.0	12546	1	-0.0934	0.41005	0.33843	0.727373	9561	1	-0.0934
Gm5726	1	0.58994	0.67354	1.0	11713	0	0.082957	0.41006	0.32646	0.727373	9562	0	0.082957
Pi4kb	4	0.17607	0.40134	1.0	5549	2	-0.26189	0.41009	0.33843	0.727373	9563	1	-0.26189
Sec11c	4	0.040025	0.15691	1.0	1983	1	-0.043767	0.41012	0.33843	0.727373	9564	1	-0.043767
Lysmd1	4	0.054487	0.18927	1.0	2562	2	-0.2353	0.41016	0.33843	0.727373	9565	1	-0.2353
Pnliprp1	4	0.098958	0.30061	1.0	3956	2	-0.27233	0.41022	0.33843	0.727373	9566	1	-0.27233
Fuca1	4	0.90844	0.95141	1.0	17202	0	0.037728	0.41026	0.33843	0.727373	9567	1	0.037728
Gnat1	4	0.16117	0.38182	1.0	5207	2	-0.19	0.41033	0.33843	0.727373	9568	1	-0.19
Vmn2r75	4	0.070414	0.24516	1.0	3148	2	-0.30975	0.41039	0.33843	0.727373	9569	1	-0.30975
Fads2	4	0.90849	0.95141	1.0	17205	0	0.03324	0.41046	0.33843	0.727373	9570	1	0.03324
Ano7	4	0.79973	0.8781	1.0	15046	0	-0.031729	0.41056	0.33843	0.727373	9571	1	-0.031729
Tnrc6c	4	0.036332	0.14848	1.0	1853	3	-0.34541	0.41066	0.33843	0.727373	9572	1	-0.34541
Acrbp	4	0.76181	0.85603	1.0	14345	1	-0.10759	0.41077	0.33843	0.727373	9573	1	-0.10759
Lrpprc	4	0.90707	0.95141	1.0	17172	0	0.067986	0.41087	0.33843	0.727373	9574	1	0.067986
Lingo4	4	0.16657	0.38848	1.0	5328	2	-0.19096	0.41107	0.33843	0.727373	9575	1	-0.19096
Usp33	4	0.6515	0.78068	1.0	12511	1	0.13044	0.41121	0.33843	0.727373	9576	1	0.13044
Vmn1r89	4	0.58201	0.73655	1.0	11611	1	-0.039043	0.41124	0.33843	0.727373	9577	1	-0.039043
Ndn	4	0.059438	0.20186	1.0	2744	3	-0.3557	0.41137	0.33843	0.727373	9578	1	-0.3557
Ces3b	4	0.79498	0.87567	1.0	14948	0	-0.024251	0.41154	0.33843	0.727373	9579	1	-0.024251
Mycs	4	0.011487	0.057269	1.0	859	3	-0.42787	0.41161	0.33843	0.727373	9580	1	-0.42787
Sec14l3	4	0.71817	0.81941	1.0	13552	1	0.010473	0.41164	0.33843	0.727373	9581	1	0.010473
F13a1	4	0.30975	0.56253	1.0	8414	2	-0.063308	0.41168	0.33843	0.727373	9582	1	-0.063308
Cyp7a1	4	0.58815	0.7394	1.0	11690	1	0.078898	0.41175	0.33843	0.727373	9583	1	0.078898
Otc	4	0.096995	0.29857	1.0	3913	2	-0.13904	0.41178	0.33843	0.727373	9584	1	-0.13904
Ccdc69	4	0.17258	0.39533	1.0	5475	1	-0.15591	0.41235	0.33843	0.727373	9585	1	-0.15591
Lnpep	4	0.2968	0.54815	1.0	8131	2	-0.23361	0.41249	0.33843	0.727373	9586	1	-0.23361
Anks1	4	0.024112	0.096413	1.0	1400	2	-0.33441	0.41256	0.33843	0.727373	9587	1	-0.33441
Ankrd63	4	0.23001	0.47418	1.0	6712	2	-0.037051	0.41266	0.33843	0.727373	9588	1	-0.037051
Ccdc54	4	0.2097	0.44814	1.0	6272	2	-0.16161	0.41269	0.33843	0.727373	9589	1	-0.16161
Nobox	4	0.12838	0.3377	1.0	4557	2	-0.2343	0.41276	0.33843	0.727373	9590	1	-0.2343
Clic6	4	0.92318	0.96099	1.0	17497	0	0.093075	0.41289	0.33843	0.727373	9591	1	0.093075
Jsrp1	4	0.023047	0.093377	1.0	1353	2	-0.16045	0.41293	0.33843	0.727373	9592	1	-0.16045
Olfr1089	4	0.12154	0.33021	1.0	4422	2	-0.21703	0.41296	0.33843	0.727373	9593	1	-0.21703
Ddx55	4	0.80239	0.8806	1.0	15092	0	-0.018965	0.413	0.33843	0.727373	9594	1	-0.018965
Olfr1279	4	0.61084	0.75435	1.0	11981	1	-0.041586	0.41306	0.33843	0.727373	9595	1	-0.041586
Gm7861	4	0.20578	0.4457	1.0	6184	1	0.034532	0.41313	0.33843	0.727373	9596	1	0.034532
Chic2	4	0.89792	0.94753	1.0	16976	0	0.0063513	0.41316	0.33843	0.727373	9597	1	0.0063513
Mark3	4	0.34153	0.60561	1.0	9076	1	-0.020453	0.41323	0.33843	0.727373	9598	1	-0.020453
Olfr1113	4	0.035075	0.14596	1.0	1805	2	-0.22785	0.41333	0.33843	0.727373	9599	1	-0.22785
Tmprss11g	4	0.72519	0.82687	1.0	13677	1	-0.01628	0.41337	0.33843	0.727373	9600	1	-0.01628
Klf7	4	0.028876	0.11749	1.0	1583	2	-0.14033	0.41347	0.33843	0.727373	9601	1	-0.14033
Olfr702	4	0.071982	0.25139	1.0	3199	2	-0.31375	0.4136	0.33843	0.727373	9602	1	-0.31375
Il1r2	4	0.72989	0.82873	1.0	13758	1	-0.012686	0.41364	0.33843	0.727373	9603	1	-0.012686
Gm4794	4	0.19811	0.43615	1.0	6007	2	-0.19033	0.41367	0.33843	0.727373	9604	1	-0.19033
Ubqln3	4	0.01687	0.070519	1.0	1096	3	-0.45696	0.4137	0.33843	0.727373	9605	1	-0.45696
Larp6	4	0.19692	0.43522	1.0	5983	2	-0.2236	0.41394	0.33843	0.727373	9606	1	-0.2236
Olfr1453	4	0.036456	0.14898	1.0	1863	3	-0.20597	0.41408	0.33843	0.727373	9607	1	-0.20597
Msantd2	4	0.4818	0.67911	1.0	10526	1	-0.017861	0.41451	0.33843	0.727373	9608	1	-0.017861
Glycam1	4	0.74416	0.8447	1.0	14032	1	0.10854	0.41492	0.33843	0.727373	9609	1	0.10854
Vmn1r234	4	0.25158	0.50346	1.0	7183	1	0.04171	0.41512	0.33843	0.727373	9610	1	0.04171
Olfr69	4	0.31325	0.56586	1.0	8483	2	-0.20006	0.41529	0.33843	0.727373	9611	1	-0.20006
Cklf	4	0.039286	0.15578	1.0	1952	3	-0.19775	0.41532	0.33843	0.727373	9612	1	-0.19775
Hipk3	4	0.7249	0.82687	1.0	13673	1	-0.036793	0.41542	0.33843	0.727373	9613	1	-0.036793
Vmn1r7	4	0.6103	0.75343	1.0	11973	1	0.01821	0.41549	0.33843	0.727373	9614	1	0.01821
Cep290	4	0.67603	0.79954	1.0	12874	1	-0.095728	0.41576	0.34021	0.728157	9615	1	-0.095728
Insl3	4	0.47535	0.67444	1.0	10465	1	0.024341	0.41583	0.34021	0.728157	9616	1	0.024341
Rabgap1	4	0.045187	0.17081	1.0	2194	2	-0.1529	0.41599	0.34021	0.728157	9617	1	-0.1529
Zdhhc16	4	0.78926	0.87396	1.0	14847	0	0.064185	0.41606	0.34021	0.728157	9618	1	0.064185
Try10	4	0.53998	0.7111	1.0	11141	1	0.1313	0.41613	0.34021	0.728157	9619	1	0.1313
Defb40	4	0.075755	0.26135	1.0	3332	2	-0.14434	0.41616	0.34021	0.728157	9620	1	-0.14434
Olfr325	4	0.18518	0.41802	1.0	5745	2	-0.097375	0.4162	0.34021	0.728157	9621	1	-0.097375
Vmn2r106	4	0.8723	0.9347	1.0	16436	0	0.049486	0.41623	0.34021	0.728157	9622	1	0.049486
Tmcc1	4	0.19122	0.42709	1.0	5870	2	-0.13031	0.41633	0.34021	0.728157	9623	1	-0.13031
Dppa4	4	0.43253	0.6556	1.0	10010	1	0.045307	0.41643	0.34021	0.728157	9624	1	0.045307
Rapsn	4	0.92069	0.95845	1.0	17443	0	0.045681	0.4165	0.34021	0.728157	9625	1	0.045681
Car4	4	0.035085	0.14596	1.0	1806	1	-0.0082365	0.41673	0.34021	0.728157	9626	1	-0.0082365
Mpo	4	0.4089	0.64149	1.0	9772	1	0.050859	0.41677	0.34021	0.728157	9627	1	0.050859
Vdac1	4	0.16201	0.38182	1.0	5228	2	-0.049746	0.41697	0.34021	0.728157	9628	1	-0.049746
Eif2ak2	4	0.10642	0.31211	1.0	4110	2	-0.11722	0.41707	0.34021	0.728157	9629	1	-0.11722
Gm21379	4	0.24748	0.4988	1.0	7101	1	0.0048478	0.4172	0.34021	0.728157	9630	1	0.0048478
Lmnb1	4	0.67255	0.79765	1.0	12809	1	0.056422	0.41734	0.34021	0.728157	9631	1	0.056422
Vmn2r62	4	0.81927	0.89242	1.0	15403	0	0.027668	0.41744	0.34021	0.728157	9632	1	0.027668
Gm973	4	0.90647	0.95059	1.0	17159	0	-0.02983	0.41747	0.34021	0.728157	9633	1	-0.02983
Cer1	4	0.32823	0.59035	1.0	8791	2	-0.064711	0.41761	0.34021	0.728157	9634	1	-0.064711
Scml4	4	0.89457	0.94709	1.0	16887	0	-0.01432	0.41764	0.34021	0.728157	9635	1	-0.01432
Olfr314	4	0.58284	0.73754	1.0	11625	1	-0.10668	0.41767	0.34021	0.728157	9636	1	-0.10668
Krt1	4	0.91258	0.95384	1.0	17275	0	-0.032854	0.41771	0.34021	0.728157	9637	1	-0.032854
Katnbl1	4	0.58292	0.73754	1.0	11627	1	-0.017786	0.41774	0.34021	0.728157	9638	1	-0.017786
E030002O03Rik	4	0.82754	0.8969	1.0	15563	0	0.050516	0.41784	0.34021	0.728157	9639	1	0.050516
Tango6	4	0.25655	0.50796	1.0	7279	1	-0.072634	0.41787	0.34021	0.728157	9640	1	-0.072634
Olfr832	4	0.35576	0.61806	1.0	9336	1	-0.061456	0.41791	0.34021	0.728157	9641	1	-0.061456
Fam122b	4	0.31892	0.57606	1.0	8603	2	-0.028096	0.41798	0.34021	0.728157	9642	1	-0.028096
Adgre4	4	0.65017	0.78068	1.0	12494	1	-0.1323	0.41801	0.34021	0.728157	9643	1	-0.1323
Cd200r2	4	0.75553	0.85225	1.0	14230	1	-0.09089	0.41824	0.34021	0.728157	9644	1	-0.09089
Gpsm1	4	0.37452	0.62658	1.0	9489	1	-0.0031871	0.41831	0.34021	0.728157	9645	1	-0.0031871
Snx6	4	0.30166	0.55366	1.0	8236	1	-0.017409	0.41841	0.34021	0.728157	9646	1	-0.017409
6030468B19Rik	4	0.10011	0.30577	1.0	3975	2	-0.16052	0.41848	0.34021	0.728157	9647	1	-0.16052
Zfp397	4	0.26488	0.51481	1.0	7435	2	-0.17665	0.41851	0.34021	0.728157	9648	1	-0.17665
Zw10	4	0.029537	0.11886	1.0	1609	1	-0.091876	0.41881	0.34021	0.728157	9649	1	-0.091876
Serpinb6c	4	0.69045	0.80526	1.0	13124	1	-0.066987	0.41888	0.34021	0.728157	9650	1	-0.066987
Cryzl1	4	0.20408	0.44285	1.0	6141	2	-0.1517	0.41898	0.34021	0.728157	9651	1	-0.1517
Smarca1	4	0.012946	0.060495	1.0	913	2	-0.24473	0.41945	0.34208	0.728157	9652	1	-0.24473
Nlrc4	4	0.030447	0.12038	1.0	1643	3	-0.31768	0.41968	0.34208	0.728157	9653	1	-0.31768
Kcnk9	4	0.35902	0.61806	1.0	9361	1	0.01291	0.41975	0.34208	0.728157	9654	1	0.01291
Prps1	4	0.6206	0.76007	1.0	12112	1	0.022189	0.41982	0.34208	0.728157	9655	1	0.022189
Tprn	4	0.62914	0.76386	1.0	12218	1	0.096673	0.41988	0.34208	0.728157	9656	1	0.096673
Fabp7	4	0.085419	0.28384	1.0	3692	1	0.015853	0.41992	0.34208	0.728157	9657	1	0.015853
Vprbp	4	0.96712	0.98649	1.0	18412	0	0.17701	0.42019	0.34208	0.728157	9658	1	0.17701
Slc22a16	4	0.15139	0.36539	1.0	5014	2	-0.22722	0.42035	0.34208	0.728157	9659	1	-0.22722
Dgat2l6	4	0.7284	0.82782	1.0	13730	1	-0.018841	0.42039	0.34208	0.728157	9660	1	-0.018841
Slc25a1	4	0.24044	0.48906	1.0	6934	2	-0.19488	0.42049	0.34208	0.728157	9661	1	-0.19488
Arfgef3	4	0.13777	0.34992	1.0	4762	2	-0.13048	0.42052	0.34208	0.728157	9662	1	-0.13048
Dnaaf2	4	0.7216	0.82217	1.0	13610	1	-0.092868	0.42059	0.34208	0.728157	9663	1	-0.092868
Actn2	4	0.22941	0.47212	1.0	6697	2	-0.16149	0.42085	0.34208	0.728157	9664	1	-0.16149
Hsf5	4	0.76309	0.85603	1.0	14374	0	0.0025954	0.42089	0.34208	0.728157	9665	1	0.0025954
Fermt2	4	0.20717	0.44715	1.0	6212	1	-0.10642	0.42092	0.34208	0.728157	9666	1	-0.10642
Unc13a	4	0.92431	0.9617	1.0	17516	0	0.087755	0.42105	0.34208	0.728157	9667	1	0.087755
Olfr992	4	0.064222	0.21767	1.0	2934	3	-0.27712	0.42129	0.34208	0.728157	9668	1	-0.27712
Cracr2a	4	0.74483	0.84658	1.0	14043	1	-0.035564	0.42146	0.34208	0.728157	9669	1	-0.035564
Gtf2e1	4	0.50649	0.69231	1.0	10765	1	-0.027119	0.42176	0.34208	0.728157	9670	1	-0.027119
Ptrh1	4	0.17334	0.39777	1.0	5493	2	-0.20254	0.42189	0.34208	0.728157	9671	1	-0.20254
Fam170b	4	0.23135	0.47418	1.0	6744	2	-0.19853	0.42192	0.34208	0.728157	9672	1	-0.19853
Cyp2b9	4	0.09657	0.29857	1.0	3905	2	-0.15124	0.42199	0.34208	0.728157	9673	1	-0.15124
Dennd4a	4	0.3475	0.61292	1.0	9216	2	-0.16381	0.42216	0.34208	0.728157	9674	1	-0.16381
Pdzk1	4	0.16259	0.38354	1.0	5238	2	-0.14365	0.42226	0.34208	0.728157	9675	1	-0.14365
Ccdc154	4	0.56692	0.72431	1.0	11456	1	-0.049441	0.42236	0.34208	0.728157	9676	1	-0.049441
Cd44	4	0.73743	0.83727	1.0	13900	1	0.038354	0.42242	0.34208	0.728157	9677	1	0.038354
Emp1	4	0.15967	0.38014	1.0	5183	1	0.10729	0.42246	0.34208	0.728157	9678	1	0.10729
Fn3k	4	0.72561	0.82687	1.0	13686	1	-0.058528	0.42252	0.34208	0.728157	9679	1	-0.058528
Kifc2	4	0.50507	0.69231	1.0	10752	1	0.10863	0.42256	0.34208	0.728157	9680	1	0.10863
Wdr77	4	0.58923	0.74033	1.0	11704	1	-0.015561	0.42272	0.34208	0.728157	9681	1	-0.015561
Ulk3	4	0.18314	0.41172	1.0	5701	1	0.022899	0.42289	0.34208	0.728157	9682	1	0.022899
Tmem130	4	0.86033	0.92376	1.0	16213	0	0.06423	0.42299	0.34208	0.728157	9683	1	0.06423
Evi5	4	0.88839	0.94257	1.0	16774	0	0.0014162	0.42326	0.34208	0.728157	9684	1	0.0014162
Tex13	4	0.058795	0.19994	1.0	2720	3	-0.33828	0.42336	0.34208	0.728157	9685	1	-0.33828
Gas1	4	0.0036252	0.020963	1.0	375	3	-0.45868	0.42339	0.34208	0.728157	9686	1	-0.45868
Sh3bgrl3	4	0.1926	0.42709	1.0	5894	2	-0.18996	0.42359	0.34208	0.728157	9687	1	-0.18996
Ncmap	4	0.16555	0.38763	1.0	5302	2	-0.18029	0.42376	0.34208	0.728157	9688	1	-0.18029
Cdca5	4	0.30748	0.56029	1.0	8353	2	-0.13949	0.42382	0.34208	0.728157	9689	1	-0.13949
